RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31
102001,0,United States,Country,"",1428484.0,1385893.0,1443120.0,1530357.0,1632224.0,1705908.0,1757034.0,1781573.0,1770432.0,1750001.0,1693117.0,1596282.0,1508313.0,1459884.0,1506474.0,1572934.0,1665218.0,1736891.0,1781519.0,1792079.0,1773135.0,1742971.0,1669188.0,1552712.0,1448819.0,1398572.0,1423959.0,1411098.0,1432116.0,1430645.0,1454547.0,1424222.0,1378485.0,1337423.0,1259065.0,1149480.0,1055297.0,975369.0,963809.0,946074.0,981814.0,1011975.0,1057193.0,1100316.0
394913,1,"New York, NY",Msa,NY,68976.0,68553.0,73081.0,80029.0,86053.0,90597.0,92690.0,92175.0,90911.0,90083.0,87787.0,82523.0,77258.0,75010.0,78677.0,84497.0,91328.0,95968.0,97525.0,95996.0,94205.0,92163.0,88622.0,81558.0,75102.0,72631.0,74819.0,72470.0,70700.0,70295.0,76406.0,80295.0,81645.0,80674.0,77279.0,70606.0,63946.0,59645.0,58905.0,59531.0,61683.0,64134.0,65672.0,65919.0
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,20085.0,19926.0,21887.0,23809.0,25775.0,27369.0,29068.0,30127.0,30659.0,30874.0,30352.0,28588.0,26959.0,26133.0,27440.0,28725.0,30402.0,31316.0,32003.0,31841.0,31297.0,30316.0,28268.0,25045.0,22272.0,21220.0,21768.0,21456.0,21876.0,22861.0,24898.0,25868.0,26255.0,26250.0,25191.0,22881.0,20633.0,19391.0,19885.0,20222.0,20671.0,20771.0,21358.0,21797.0
394463,3,"Chicago, IL",Msa,IL,42831.0,41152.0,44784.0,49351.0,53905.0,56287.0,58186.0,59159.0,58982.0,58235.0,55511.0,50732.0,46064.0,44293.0,47308.0,52284.0,57179.0,60346.0,61699.0,62175.0,61843.0,60800.0,57563.0,52117.0,47360.0,45987.0,47817.0,47712.0,48073.0,48593.0,51101.0,51735.0,50843.0,49606.0,46429.0,41616.0,37014.0,33344.0,32937.0,33268.0,35708.0,37815.0,39839.0,41294.0
394514,4,"Dallas-Fort Worth, TX",Msa,TX,24286.0,23207.0,24349.0,26754.0,29543.0,31957.0,33917.0,35087.0,35139.0,34275.0,33042.0,31081.0,29615.0,28940.0,30486.0,32441.0,34875.0,37287.0,39350.0,40404.0,39831.0,38695.0,36946.0,34538.0,32327.0,31425.0,32116.0,32248.0,33227.0,33804.0,34692.0,33511.0,31432.0,30152.0,28409.0,26325.0,23897.0,21703.0,21291.0,21039.0,22029.0,22751.0,23914.0,24868.0
394974,5,"Philadelphia, PA",Msa,PA,26492.0,25054.0,26081.0,28356.0,30657.0,31819.0,31541.0,30696.0,29961.0,29840.0,29310.0,27800.0,26135.0,25039.0,26090.0,27857.0,29847.0,30958.0,31461.0,30936.0,30174.0,29192.0,27971.0,25777.0,23505.0,22388.0,22463.0,21285.0,20948.0,21102.0,22480.0,22612.0,21924.0,21405.0,20323.0,18555.0,16822.0,15476.0,15771.0,16399.0,17905.0,18928.0,19820.0,20356.0
394692,6,"Houston, TX",Msa,TX,33066.0,32223.0,33844.0,35910.0,38741.0,40419.0,41726.0,42165.0,41432.0,40401.0,38849.0,37194.0,36176.0,35863.0,37448.0,39024.0,41120.0,43334.0,45174.0,46212.0,45370.0,44035.0,42161.0,40227.0,38944.0,38756.0,39851.0,39962.0,40652.0,40448.0,40452.0,38754.0,36805.0,35258.0,33230.0,31055.0,29448.0,27941.0,27750.0,26620.0,26714.0,26697.0,27698.0,29015.0
395209,7,"Washington, DC",Msa,DC,22388.0,21103.0,22683.0,26052.0,29014.0,29193.0,27940.0,26413.0,26021.0,25857.0,24976.0,22658.0,19873.0,18206.0,19365.0,21743.0,24545.0,26044.0,26328.0,25478.0,24771.0,24285.0,23206.0,20644.0,18275.0,17300.0,18503.0,18991.0,19644.0,19319.0,19670.0,19339.0,19282.0,19272.0,18552.0,16686.0,14783.0,13576.0,14419.0,15852.0,17991.0,19271.0,20296.0,20628.0
394856,8,"Miami-Fort Lauderdale, FL",Msa,FL,60901.0,62516.0,65595.0,66883.0,67350.0,65807.0,64391.0,63275.0,62711.0,63219.0,63885.0,64367.0,65836.0,67791.0,70657.0,71172.0,70780.0,69174.0,67606.0,65835.0,64254.0,63676.0,63326.0,62950.0,63206.0,63968.0,64960.0,62828.0,61519.0,60749.0,61324.0,60523.0,59468.0,59169.0,58237.0,56710.0,54969.0,51449.0,47531.0,42389.0,39582.0,37165.0,35611.0,34660.0
394347,9,"Atlanta, GA",Msa,GA,29722.0,28602.0,29717.0,31097.0,32711.0,34211.0,35695.0,36762.0,36550.0,36072.0,34975.0,33358.0,32054.0,32803.0,34484.0,36146.0,37106.0,38761.0,40142.0,40947.0,40893.0,40635.0,39337.0,37274.0,35588.0,34923.0,35892.0,36189.0,37459.0,37620.0,37556.0,36024.0,34074.0,32701.0,30617.0,28265.0,26181.0,24253.0,23689.0,22545.0,22500.0,22536.0,23133.0,23954.0
394404,10,"Boston, MA",Msa,MA,10414.0,9416.0,10003.0,11636.0,13928.0,15805.0,16690.0,16568.0,16695.0,17103.0,16845.0,15016.0,12987.0,11813.0,12592.0,14076.0,16364.0,17914.0,18293.0,17445.0,17041.0,17074.0,16456.0,14065.0,11575.0,10487.0,11145.0,11437.0,12270.0,13161.0,14405.0,14606.0,14503.0,14460.0,13623.0,11536.0,9437.0,8249.0,8788.0,9778.0,10863.0,11485.0,11479.0,11359.0
395057,11,"San Francisco, CA",Msa,CA,4454.0,4271.0,5240.0,6314.0,7331.0,7882.0,8161.0,8162.0,8448.0,8892.0,8780.0,7628.0,6383.0,5984.0,6770.0,7807.0,8808.0,9334.0,9495.0,9167.0,9166.0,9194.0,8694.0,7095.0,5567.0,5198.0,5740.0,5959.0,6495.0,7286.0,8573.0,9172.0,9576.0,9974.0,9608.0,8343.0,6892.0,6441.0,7042.0,7713.0,8137.0,8362.0,8630.0,8795.0
394532,12,"Detroit, MI",Msa,MI,15169.0,13990.0,14231.0,15178.0,16888.0,18490.0,19940.0,21200.0,21799.0,21979.0,21151.0,19644.0,18077.0,16835.0,16857.0,17408.0,18933.0,20591.0,22173.0,23341.0,23883.0,23881.0,22759.0,20807.0,18851.0,17585.0,17140.0,15666.0,16119.0,16790.0,18556.0,18498.0,17941.0,17335.0,15935.0,14138.0,12430.0,11125.0,10951.0,10991.0,11939.0,12953.0,14265.0,15620.0
395025,13,"Riverside, CA",Msa,CA,17497.0,17606.0,18587.0,19445.0,20268.0,20904.0,21565.0,21891.0,21989.0,22055.0,21922.0,21245.0,20695.0,20269.0,20835.0,21172.0,21557.0,21582.0,21526.0,21453.0,21147.0,20916.0,20219.0,19062.0,18019.0,17413.0,17372.0,16662.0,16402.0,15983.0,15677.0,14829.0,14147.0,13946.0,13322.0,12230.0,11065.0,10293.0,10323.0,10311.0,10738.0,11132.0,11822.0,12550.0
394976,14,"Phoenix, AZ",Msa,AZ,25665.0,25888.0,27487.0,28515.0,28924.0,28318.0,27100.0,26089.0,25367.0,25597.0,25801.0,25519.0,25892.0,26682.0,28776.0,29809.0,30262.0,29474.0,27914.0,26279.0,24860.0,24478.0,23919.0,22906.0,22141.0,21995.0,23118.0,23387.0,23675.0,23002.0,22260.0,21276.0,20938.0,21484.0,21339.0,20084.0,18336.0,17222.0,17176.0,17343.0,17615.0,17785.0,18062.0,18715.0
395078,15,"Seattle, WA",Msa,WA,7690.0,6750.0,7350.0,8374.0,10288.0,11846.0,13165.0,13804.0,14303.0,14489.0,13785.0,11940.0,10258.0,9036.0,9560.0,10355.0,12322.0,13810.0,14807.0,14655.0,14044.0,13208.0,11660.0,9391.0,7556.0,6847.0,7554.0,8210.0,9143.0,9703.0,10578.0,11208.0,11546.0,11551.0,10439.0,8754.0,7245.0,6605.0,7311.0,8182.0,9311.0,9927.0,10367.0,10541.0
394865,16,"Minneapolis-St Paul, MN",Msa,MN,10330.0,9544.0,10344.0,11746.0,13566.0,15105.0,16207.0,16716.0,16710.0,16442.0,15249.0,13251.0,11319.0,10222.0,10605.0,11833.0,13864.0,15908.0,17191.0,17638.0,17486.0,17200.0,16061.0,13983.0,11904.0,10970.0,11732.0,12555.0,13649.0,14109.0,14749.0,14808.0,14693.0,14477.0,13236.0,11259.0,9385.0,8508.0,8885.0,9654.0,10752.0,11761.0,12499.0,13250.0
395056,17,"San Diego, CA",Msa,CA,6443.0,6394.0,7117.0,7900.0,8702.0,9255.0,9821.0,10266.0,10544.0,10607.0,10380.0,9750.0,9200.0,8854.0,9211.0,9545.0,10050.0,10371.0,10640.0,10659.0,10367.0,9934.0,9137.0,8117.0,7313.0,7005.0,7264.0,7243.0,7480.0,7598.0,7923.0,7868.0,7729.0,7601.0,7126.0,6377.0,5601.0,5227.0,5421.0,5613.0,5965.0,6272.0,6633.0,6802.0
395121,18,"St. Louis, MO",Msa,MO,12933.0,12327.0,12806.0,13623.0,14625.0,15287.0,15753.0,15969.0,15805.0,15637.0,15006.0,13965.0,12676.0,11723.0,11952.0,12637.0,13654.0,14235.0,14516.0,14573.0,14519.0,14547.0,14190.0,13206.0,12046.0,11295.0,11541.0,11475.0,11602.0,11339.0,11512.0,11350.0,11236.0,11127.0,10618.0,9636.0,8703.0,7745.0,7554.0,7474.0,7997.0,8365.0,8770.0,9195.0
395148,19,"Tampa, FL",Msa,FL,18201.0,18480.0,19629.0,20377.0,20929.0,20908.0,20520.0,20229.0,19887.0,19940.0,20011.0,19886.0,20247.0,20715.0,21672.0,21561.0,21331.0,21077.0,21014.0,20796.0,20258.0,20002.0,19663.0,18989.0,18706.0,18730.0,19344.0,18875.0,18756.0,18068.0,17600.0,16511.0,15641.0,15433.0,14989.0,14422.0,13675.0,12892.0,12424.0,11589.0,11362.0,11267.0,11555.0,12042.0
394358,20,"Baltimore, MD",Msa,MD,12984.0,12296.0,12792.0,13980.0,15219.0,15623.0,15375.0,14942.0,14688.0,14562.0,14174.0,13356.0,12348.0,11593.0,12050.0,13080.0,14375.0,15138.0,15382.0,15187.0,14908.0,14685.0,14104.0,12883.0,11601.0,10902.0,11061.0,10900.0,10981.0,10718.0,10737.0,10325.0,10032.0,9850.0,9309.0,8314.0,7331.0,6636.0,6693.0,7063.0,7876.0,8447.0,8957.0,9340.0
394530,21,"Denver, CO",Msa,CO,10708.0,10118.0,11249.0,12726.0,14529.0,16167.0,17165.0,17722.0,17781.0,17801.0,17067.0,15241.0,13723.0,12956.0,13887.0,15184.0,17270.0,19125.0,20224.0,20511.0,20176.0,19578.0,17775.0,15057.0,12834.0,11814.0,12743.0,13240.0,15106.0,16120.0,17289.0,16789.0,15860.0,14983.0,13175.0,10948.0,8838.0,7246.0,6788.0,6624.0,7340.0,8089.0,8720.0,9191.0
394982,22,"Pittsburgh, PA",Msa,PA,10729.0,10180.0,10335.0,10768.0,11379.0,11895.0,12195.0,12271.0,11983.0,11720.0,11225.0,10514.0,9784.0,9293.0,9458.0,9788.0,10339.0,10732.0,10808.0,10729.0,10586.0,10583.0,10283.0,9596.0,8977.0,8601.0,8472.0,7810.0,7920.0,8289.0,9035.0,8957.0,8773.0,8474.0,7914.0,6935.0,6204.0,5585.0,5557.0,5611.0,6104.0,6461.0,6895.0,7256.0
394998,23,"Portland, OR",Msa,OR,7667.0,7007.0,7310.0,8088.0,9352.0,10597.0,11524.0,12121.0,12328.0,12201.0,11555.0,10396.0,9424.0,8775.0,9083.0,9649.0,10843.0,11831.0,12579.0,12776.0,12628.0,12128.0,11147.0,9693.0,8567.0,7969.0,8405.0,8734.0,9455.0,9740.0,10192.0,10168.0,9827.0,9439.0,8487.0,7358.0,6315.0,5736.0,5992.0,6290.0,7006.0,7476.0,7972.0,8247.0
394458,24,"Charlotte, NC",Msa,NC,8948.0,8779.0,9652.0,10450.0,11267.0,11605.0,11987.0,12163.0,11902.0,11654.0,11137.0,10437.0,9900.0,9727.0,10679.0,11352.0,12262.0,12701.0,13289.0,13408.0,13272.0,13101.0,12483.0,11422.0,10531.0,10130.0,10609.0,10579.0,10957.0,10611.0,10386.0,9730.0,9310.0,9151.0,8672.0,7935.0,7349.0,6973.0,7064.0,6897.0,7066.0,7281.0,7641.0,8001.0
395045,25,"Sacramento, CA",Msa,CA,5743.0,5398.0,5831.0,6505.0,7444.0,8208.0,8777.0,9160.0,9284.0,9313.0,8823.0,7940.0,7065.0,6487.0,6589.0,7022.0,7826.0,8584.0,9104.0,9362.0,9324.0,9035.0,8257.0,7132.0,6240.0,5899.0,6193.0,6395.0,6826.0,7150.0,7379.0,7158.0,6844.0,6715.0,6242.0,5447.0,4495.0,3991.0,4145.0,4535.0,5014.0,"","",""
395055,26,"San Antonio, TX",Msa,TX,11425.0,11290.0,11976.0,12819.0,13535.0,13995.0,14354.0,14599.0,14383.0,13998.0,13528.0,13083.0,12828.0,12738.0,13440.0,14197.0,15041.0,15848.0,16594.0,17051.0,16887.0,16563.0,16024.0,15425.0,14892.0,14795.0,15140.0,15178.0,15460.0,15472.0,15456.0,14844.0,14057.0,13562.0,12763.0,11853.0,10919.0,9825.0,9253.0,8544.0,8628.0,8516.0,8671.0,8976.0
394943,27,"Orlando, FL",Msa,FL,12225.0,12237.0,12839.0,13285.0,13750.0,13910.0,13940.0,14019.0,14072.0,14186.0,14074.0,13761.0,13673.0,13795.0,14373.0,14544.0,14707.0,14873.0,15032.0,14959.0,14545.0,14347.0,14063.0,13575.0,13150.0,13027.0,13298.0,13053.0,13208.0,13308.0,13637.0,13443.0,13101.0,13019.0,12608.0,12052.0,11547.0,10982.0,10725.0,9867.0,9547.0,9202.0,9402.0,9636.0
394466,28,"Cincinnati, OH",Msa,OH,8021.0,7638.0,7848.0,8256.0,8964.0,9470.0,9988.0,10214.0,10294.0,10226.0,9876.0,9201.0,8508.0,7999.0,8123.0,8426.0,8926.0,9381.0,9657.0,9781.0,9727.0,9582.0,9141.0,8319.0,7643.0,7170.0,7221.0,7101.0,7309.0,7392.0,7545.0,7432.0,7253.0,7100.0,6685.0,6083.0,5562.0,5028.0,4971.0,4851.0,5209.0,5446.0,5860.0,6275.0
394475,29,"Cleveland, OH",Msa,OH,12006.0,11369.0,11701.0,12433.0,13438.0,14176.0,14729.0,14917.0,14786.0,14394.0,13742.0,12724.0,11670.0,11051.0,11369.0,12114.0,13144.0,13946.0,14530.0,14725.0,14606.0,14303.0,13579.0,12513.0,11283.0,10437.0,10296.0,10026.0,10031.0,9958.0,10327.0,10525.0,10491.0,10237.0,9578.0,8544.0,7664.0,6313.0,5549.0,4883.0,5275.0,5729.0,6361.0,6855.0
394735,30,"Kansas City, MO",Msa,MO,9253.0,8802.0,9195.0,10000.0,11131.0,12155.0,12641.0,12798.0,12414.0,11796.0,10863.0,9696.0,9038.0,8582.0,8822.0,9333.0,10014.0,10444.0,10640.0,10710.0,10656.0,10532.0,10078.0,9225.0,8319.0,7767.0,7845.0,7825.0,8030.0,7994.0,8050.0,7780.0,7514.0,7447.0,7077.0,6492.0,5790.0,5159.0,5123.0,5311.0,5925.0,6388.0,6850.0,7194.0
394775,31,"Las Vegas, NV",Msa,NV,11989.0,11817.0,12359.0,12938.0,12170.0,11163.0,11236.0,11695.0,12355.0,11973.0,12306.0,12146.0,12304.0,12614.0,13516.0,14020.0,14647.0,14978.0,15223.0,15169.0,14861.0,14496.0,13760.0,12734.0,11863.0,11244.0,11216.0,11086.0,11496.0,11778.0,12058.0,12039.0,12005.0,12048.0,11583.0,10764.0,9681.0,8741.0,8106.0,7655.0,7605.0,7746.0,8174.0,8746.0
394492,32,"Columbus, OH",Msa,OH,5309.0,4897.0,5071.0,5479.0,6236.0,6864.0,7405.0,7696.0,7691.0,7616.0,7196.0,6539.0,5846.0,5334.0,5454.0,5689.0,6332.0,6847.0,7309.0,7508.0,7527.0,7490.0,7115.0,6457.0,5804.0,5329.0,5351.0,5307.0,5505.0,5569.0,5736.0,5722.0,5655.0,5690.0,5417.0,4913.0,4317.0,3892.0,3903.0,4007.0,4458.0,4853.0,5312.0,5677.0
394705,33,"Indianapolis, IN",Msa,IN,7263.0,6809.0,7151.0,7542.0,7860.0,8037.0,8315.0,8744.0,8838.0,8920.0,8651.0,8084.0,7402.0,6881.0,6985.0,7263.0,7862.0,8411.0,8905.0,9243.0,9376.0,9410.0,9048.0,8348.0,7657.0,7176.0,7145.0,6930.0,7020.0,6950.0,7021.0,6871.0,6858.0,7020.0,6877.0,6329.0,5685.0,5095.0,5062.0,5123.0,5562.0,5891.0,6230.0,6593.0
395059,34,"San Jose, CA",Msa,CA,1300.0,1314.0,1683.0,2090.0,2509.0,2745.0,2949.0,3025.0,3163.0,3274.0,3181.0,2747.0,2315.0,2206.0,2526.0,2944.0,3373.0,3654.0,3779.0,3670.0,3544.0,3394.0,3036.0,2428.0,1896.0,1794.0,2010.0,2160.0,2404.0,2659.0,2994.0,3100.0,3182.0,3284.0,3146.0,2762.0,2356.0,2275.0,2593.0,2895.0,3118.0,3164.0,3168.0,3144.0
394355,35,"Austin, TX",Msa,TX,7136.0,6797.0,7319.0,8216.0,9235.0,9951.0,10329.0,10401.0,10108.0,9779.0,9324.0,8785.0,8236.0,7894.0,8214.0,8747.0,9414.0,10088.0,10564.0,10810.0,10627.0,10308.0,9705.0,8794.0,8121.0,7805.0,8180.0,8448.0,9113.0,9359.0,9529.0,9044.0,8517.0,8337.0,7913.0,7350.0,6425.0,5798.0,6072.0,6704.0,7756.0,8365.0,8994.0,9561.0
395194,36,"Virginia Beach, VA",Msa,VA,11855.0,11473.0,11788.0,12469.0,13258.0,13782.0,13958.0,13860.0,13377.0,12999.0,12492.0,11872.0,11345.0,11060.0,11446.0,12006.0,12702.0,13101.0,13195.0,12999.0,12586.0,12086.0,11410.0,10608.0,9945.0,9680.0,10009.0,10163.0,10317.0,10087.0,9914.0,9530.0,9167.0,8870.0,8489.0,7877.0,7249.0,6623.0,6532.0,6825.0,7450.0,7868.0,8119.0,8295.0
394902,37,"Nashville, TN",Msa,TN,8693.0,8392.0,8776.0,9461.0,10300.0,11037.0,11569.0,11967.0,12062.0,12142.0,11974.0,11512.0,11061.0,10738.0,11005.0,11454.0,12174.0,12836.0,13426.0,13600.0,13580.0,13505.0,13165.0,12444.0,11594.0,11169.0,11331.0,11456.0,11981.0,12346.0,12686.0,12430.0,11846.0,11305.0,10567.0,9660.0,"","","","","","","",""
395005,38,"Providence, RI",Msa,RI,5976.0,5450.0,5430.0,5890.0,6623.0,7383.0,7923.0,8220.0,8323.0,8368.0,8073.0,7419.0,6623.0,6101.0,6107.0,6462.0,7078.0,7582.0,7800.0,7796.0,7781.0,7775.0,7441.0,6770.0,6058.0,5623.0,5579.0,5447.0,5520.0,5561.0,5791.0,5785.0,5691.0,5556.0,5257.0,4713.0,4138.0,3442.0,3178.0,2988.0,3248.0,3435.0,3671.0,3899.0
394862,39,"Milwaukee, WI",Msa,WI,4121.0,3809.0,3959.0,4378.0,4984.0,5333.0,5527.0,5481.0,5428.0,5351.0,5089.0,4662.0,4133.0,3766.0,3738.0,3844.0,4156.0,4447.0,4704.0,4794.0,4785.0,4714.0,4434.0,3994.0,3486.0,3276.0,3395.0,3591.0,3789.0,3960.0,4240.0,4492.0,4623.0,4660.0,4425.0,3918.0,3291.0,2820.0,2780.0,3030.0,3562.0,4231.0,4815.0,5185.0
394714,40,"Jacksonville, FL",Msa,FL,9771.0,10020.0,10825.0,11612.0,12151.0,12443.0,12687.0,12792.0,12654.0,12424.0,12128.0,11641.0,11422.0,11475.0,12162.0,12891.0,13363.0,13644.0,13515.0,13326.0,12878.0,12649.0,12295.0,11883.0,11493.0,11555.0,12021.0,12039.0,12035.0,11601.0,11265.0,10564.0,9838.0,9319.0,8752.0,8221.0,7681.0,7036.0,6671.0,6357.0,6429.0,6503.0,6666.0,6926.0
394849,41,"Memphis, TN",Msa,TN,5734.0,5567.0,5678.0,5899.0,6221.0,6518.0,6803.0,6966.0,6926.0,6786.0,6516.0,6290.0,6099.0,6036.0,6176.0,6250.0,6334.0,6331.0,6393.0,6415.0,6347.0,6255.0,6032.0,5710.0,5421.0,5204.0,5184.0,5083.0,5115.0,4979.0,4873.0,4631.0,4451.0,4270.0,4051.0,3732.0,3435.0,3193.0,3265.0,3401.0,3710.0,3957.0,4226.0,4444.0
394935,42,"Oklahoma City, OK",Msa,OK,8413.0,8156.0,8340.0,8553.0,8952.0,9164.0,9292.0,9246.0,9029.0,8731.0,8426.0,7996.0,7586.0,7182.0,7167.0,7374.0,7661.0,7990.0,8194.0,8404.0,8275.0,8035.0,7629.0,7183.0,6859.0,6654.0,6738.0,6698.0,6934.0,6957.0,6973.0,6695.0,6406.0,6155.0,5714.0,5186.0,4719.0,4246.0,4208.0,4080.0,4267.0,4369.0,4725.0,5115.0
394807,43,"Louisville-Jefferson County, KY",Msa,KY,4491.0,4303.0,4489.0,4726.0,5043.0,5388.0,5759.0,5982.0,6014.0,6030.0,5933.0,5633.0,5292.0,4990.0,5081.0,5215.0,5509.0,5727.0,5930.0,6033.0,6085.0,6105.0,5940.0,5471.0,5049.0,4746.0,4728.0,4576.0,4597.0,4526.0,4513.0,4343.0,4250.0,4262.0,4171.0,3922.0,3618.0,3287.0,3245.0,3197.0,3405.0,3550.0,3842.0,4150.0
